Longitude,Latitude,Depth,pTemperature,Salinity,d18O,Year,Month,Reference
-176,61.67,70,0.3,32.5,-0.77,1993,6,Cooper et al (1997)
-176.75,61.27,111,1.62,32.7,-0.85,1993,6,Cooper et al (1997)
-175.83,61.16,95,1.25,32.59,-0.89,1993,6,Cooper et al (1997)
-175.13,61.52,80,-0.13,32.37,-1.03,1993,6,Cooper et al (1997)
-174.5,61.88,71,-1.63,31.96,-1.51,1993,6,Cooper et al (1997)
-173.76,62.25,55,-1.09,31.86,-1.74,1993,6,Cooper et al (1997)
-173.09,62.6,55,-1.04,31.91,-1.62,1993,6,Cooper et al (1997)
-172.38,62.93,50,-1.24,31.9,-1.78,1993,6,Cooper et al (1997)
-171.68,63.28,44,-0.91,32.39,-1.43,1993,6,Cooper et al (1997)
-170.92,63.16,30,-1.2,32.52,-1.34,1993,6,Cooper et al (1997)
-171.67,62.77,42,0.63,31.8,-2.11,1993,6,Cooper et al (1997)
-172.33,62.43,45,-1.02,31.63,-1.95,1993,6,Cooper et al (1997)
-172.94,62.08,52,-1.23,31.78,-0.81,1993,6,Cooper et al (1997)
-173.67,61.72,67,-1.62,31.89,-1.55,1993,6,Cooper et al (1997)
-174.33,61.5,72,-1.67,32.08,-1.48,1993,6,Cooper et al (1997)
-175,61.02,85,0.59,32.45,-0.93,1993,6,Cooper et al (1997)
-174.09,60.88,72,0.25,32.33,-1.05,1993,6,Cooper et al (1997)
-173.48,61.22,65,-1.7,32.04,-1.34,1993,6,Cooper et al (1997)
-172.2,61.93,51,-1.14,31.7,-1.76,1993,6,Cooper et al (1997)
-171.59,62.27,42,-0.65,31.74,-2.08,1993,6,Cooper et al (1997)
-170.95,62.62,38,-0.21,31.84,-1.7,1993,6,Cooper et al (1997)
-170.25,62.99,33,-1.2,32.46,-1.43,1993,6,Cooper et al (1997)
-169.33,62.8,33,0.93,31.92,-1.73,1993,6,Cooper et al (1997)
-170.08,62.43,30,0.6,31.84,-1.92,1993,6,Cooper et al (1997)
-170.68,62.08,40,-0.22,31.64,-2.05,1993,6,Cooper et al (1997)
-171.27,61.77,45,0.31,31.65,-2,1993,6,Cooper et al (1997)
-171.93,61.37,50,-0.84,31.79,-1.69,1993,6,Cooper et al (1997)
-172.59,61.06,60,-1.48,31.95,-1.51,1993,6,Cooper et al (1997)
-174.5,61.88,65,-1.62,32.06,-1.65,1993,6,Cooper et al (1997)
-174.47,62.9,70,-1.72,32.33,-1.39,1993,6,Cooper et al (1997)
-171.23,64.35,40,-0.51,32.43,-0.81,1993,6,Cooper et al (1997)
-170.28,64.65,50,-0.21,32.42,-0.93,1993,6,Cooper et al (1997)
-169.33,64.95,45,0.65,32.76,-0.95,1993,6,Cooper et al (1997)
-168.22,65.65,35,3.76,31.21,-2.37,1993,6,Cooper et al (1997)
-168.4,65.67,46,1.63,31.86,-1.26,1993,6,Cooper et al (1997)
-168.57,65.68,47,1.34,31.92,-1.29,1993,6,Cooper et al (1997)
-168.72,65.7,48,0.64,32.05,-1.08,1993,6,Cooper et al (1997)
-168.95,67.67,45,1.35,32.01,-1.21,1993,6,Cooper et al (1997)
-168.21,65.69,5,6.14,29.54,-3.15,1993,9,Cooper et al (1999)
-168.21,65.69,35,2.99,32.39,-0.82,1993,9,Cooper et al (1999)
-168.32,65.69,6,6.3,29.66,-2.64,1993,9,Cooper et al (1999)
-168.32,65.69,23,5.37,31.59,-1.15,1993,9,Cooper et al (1999)
-168.75,65.74,13,6.2,30.11,-2.79,1993,9,Cooper et al (1999)
-168.75,65.74,46,2.52,32.73,-0.79,1993,9,Cooper et al (1999)
-169.31,65.9,6,3.41,30.84,-1.46,1993,9,Cooper et al (1999)
-169.31,65.9,45,2.49,32.72,-0.8,1993,9,Cooper et al (1999)
-169.64,65.99,15,2.93,27.74,-2.04,1993,9,Cooper et al (1999)
-169.64,65.99,48,3.26,29.45,-1.32,1993,9,Cooper et al (1999)
-170.49,70.6,6,3.42,31.69,-1.48,1993,9,Cooper et al (1999)
-170.49,70.6,29,3.45,31.7,-1.21,1993,9,Cooper et al (1999)
-168.49,70.61,6,3.3,31.69,-1.45,1993,9,Cooper et al (1999)
-167.02,70.66,5,3.9,31.36,-2.61,1993,9,Cooper et al (1999)
-167.02,70.66,47,3.29,32.09,-0.65,1993,9,Cooper et al (1999)
-165.75,70.97,6,3.98,31.36,-2.07,1993,9,Cooper et al (1999)
-165.75,70.97,39,4.18,31.77,-1,1993,9,Cooper et al (1999)
-164.19,71.3,43,0.37,32.22,-1.01,1993,9,Cooper et al (1999)
-162.5,71.58,41,1.62,32.04,-1.17,1993,9,Cooper et al (1999)
-161.58,71.75,9,1.32,29.32,-1.41,1993,9,Cooper et al (1999)
-161.58,71.75,24,0.51,31.93,-0.96,1993,9,Cooper et al (1999)
-160.91,71.52,44,4.1,31.66,-0.76,1993,9,Cooper et al (1999)
-159.9,71.16,8,5.45,30.56,-1.47,1993,9,Cooper et al (1999)
-159.9,71.16,65,4.74,31.21,-1.34,1993,9,Cooper et al (1999)
-159.28,70.98,6,5.43,30.54,-1.42,1993,9,Cooper et al (1999)
-159.28,70.98,48,5.47,30.57,-2.11,1993,9,Cooper et al (1999)
-159.53,71.06,6,5.32,30.58,-2.01,1993,9,Cooper et al (1999)
-159.53,71.06,79,2.11,31.71,-1.61,1993,9,Cooper et al (1999)
-157.22,71.44,129,0.28,34.78,0.65,1993,9,Cooper et al (1999)
-155.21,71.73,3,4.54,30.43,-1.91,1993,9,Cooper et al (1999)
-155.21,71.73,302,0.26,34.83,0.28,1993,9,Cooper et al (1999)
-176,72.75,102,-0.78,34.11,-0.41,1993,9,Cooper et al (1999)
-176,72.42,85,-0.14,32.97,-0.82,1993,9,Cooper et al (1999)
-176.28,71.73,5,0.55,30.78,-1.35,1993,9,Cooper et al (1999)
-176.28,71.73,35,1.46,31.87,-1.15,1993,9,Cooper et al (1999)
-177.12,71.43,5,0.37,31.13,-1.49,1993,9,Cooper et al (1999)
-177.12,71.43,25,0.45,31.22,-1.38,1993,9,Cooper et al (1999)
-175.84,71.12,5,1.28,32.05,-0.81,1993,9,Cooper et al (1999)
-175.84,71.12,45,-1.44,32.95,-1,1993,9,Cooper et al (1999)
-175.3,71.04,4,1.18,32.06,-0.35,1993,9,Cooper et al (1999)
-175.3,71.04,57,-1.43,33.02,-0.58,1993,9,Cooper et al (1999)
-174.8,70.98,69,-0.96,32.99,-0.5,1993,9,Cooper et al (1999)
-172.44,70.28,5,2.24,31.61,-1.01,1993,9,Cooper et al (1999)
-172.44,70.28,36,2.24,31.6,-0.9,1993,9,Cooper et al (1999)
-174.15,69.87,10,2.29,31.89,-0.73,1993,9,Cooper et al (1999)
-174.15,69.87,50,2.05,32.69,-0.36,1993,9,Cooper et al (1999)
-175.85,69.43,10,1.72,32.02,-0.85,1993,9,Cooper et al (1999)
-175.85,69.43,51,0.27,32.92,-0.51,1993,9,Cooper et al (1999)
-177.55,69,4,-0.89,26.4,-2.1,1993,9,Cooper et al (1999)
-177.55,69,48,-1.07,32.77,-0.9,1993,9,Cooper et al (1999)
-178.64,68.79,5,-1.22,22.27,-2.08,1993,9,Cooper et al (1999)
-178.64,68.79,22,-0.91,27.36,-2.12,1993,9,Cooper et al (1999)
177.93,69.9,6,-1.37,26.35,-3.1,1993,9,Cooper et al (1999)
177.93,69.9,42,-1.52,32.65,-0.67,1993,9,Cooper et al (1999)
178.5,70.5,5,-1.19,28.76,-1.17,1993,9,Cooper et al (1999)
178.5,70.5,45,-1.66,32.96,-0.77,1993,9,Cooper et al (1999)
-174.91,67.7,7,-0.81,30.03,-1.01,1993,9,Cooper et al (1999)
-174.91,67.7,35,-1.52,32.95,-0.88,1993,9,Cooper et al (1999)
-174.6,67.8,6,0.97,29.82,-1.19,1993,9,Cooper et al (1999)
-174.6,67.8,40,0.9,32.66,-0.93,1993,9,Cooper et al (1999)
-173.81,68,5,1.34,30.27,-0.99,1993,9,Cooper et al (1999)
-173.81,68,45,1.63,32.21,-0.76,1993,9,Cooper et al (1999)
-173.27,68.13,5,2.22,31.87,-0.74,1993,9,Cooper et al (1999)
-173.27,68.13,45,1.96,32.75,-0.73,1993,9,Cooper et al (1999)
-172.23,68.4,5,2.51,31.7,-0.69,1993,9,Cooper et al (1999)
-172.23,68.4,47,2.21,32.75,-0.59,1993,9,Cooper et al (1999)
-171.6,68.53,51,2.46,32.67,-0.84,1993,9,Cooper et al (1999)
-171.07,68.67,10,3.42,31.09,-1.25,1993,9,Cooper et al (1999)
-171.07,68.67,29,3.24,31.17,-1.33,1993,9,Cooper et al (1999)
-170,68.93,51,2.21,32.61,-0.71,1993,9,Cooper et al (1999)
-168.99,68.93,13,1.97,31.5,-1.64,1993,9,Cooper et al (1999)
-168.99,68.93,49,2.43,32.71,-0.81,1993,9,Cooper et al (1999)
-167.67,68.03,5,1.58,29.74,-1.6,1993,9,Cooper et al (1999)
-167.67,68.03,5,2.36,29.64,-1.59,1993,9,Cooper et al (1999)
-167.67,68.03,48,2.8,32.46,-0.93,1993,9,Cooper et al (1999)
-168.06,67.9,6,2.64,31.12,-1.59,1993,9,Cooper et al (1999)
-168.06,67.9,55,2.34,32.59,-0.94,1993,9,Cooper et al (1999)
-168.56,64.75,11,1.64,29.34,-1.63,1993,9,Cooper et al (1999)
-168.56,64.75,20,1.78,29.75,-1.54,1993,9,Cooper et al (1999)
-169.03,67.6,45,2.52,32.42,-0.79,1993,9,Cooper et al (1999)
-169.5,67.43,6,1.05,28.44,-1.93,1993,9,Cooper et al (1999)
-169.5,67.43,37,2.97,31.54,-1.31,1993,9,Cooper et al (1999)
-169.5,67.43,44,2.45,32.4,-0.8,1993,9,Cooper et al (1999)
-169.96,67.28,4,1.83,28.52,-2.08,1993,9,Cooper et al (1999)
-169.96,67.28,45,2.61,32.31,-0.8,1993,9,Cooper et al (1999)
-170.66,67.07,6,0.57,27.33,-2.35,1993,9,Cooper et al (1999)
-170.66,67.07,41,2.19,32.52,-0.65,1993,9,Cooper et al (1999)
-171,66.93,9,1.25,28.33,-2.05,1993,9,Cooper et al (1999)
-171,66.93,38,1.91,31.87,-1.1,1993,9,Cooper et al (1999)
-171.23,66.87,5,0.51,27.66,-2.05,1993,9,Cooper et al (1999)
-171.23,66.87,32,1.97,31.62,-1.14,1993,9,Cooper et al (1999)
-169.63,65.99,45,1.65,32.77,-0.44,1993,9,Cooper et al (1999)
-169.31,65.9,43,1.86,32.62,-0.42,1993,9,Cooper et al (1999)
-169.12,65.87,8,4.52,31.43,-1.33,1993,9,Cooper et al (1999)
-169.12,65.87,42,3.86,31.73,-1.06,1993,9,Cooper et al (1999)
-168.87,65.76,5,4.32,30.72,-1.79,1993,9,Cooper et al (1999)
-168.87,65.76,37,4.87,31.2,-1.46,1993,9,Cooper et al (1999)
-168.75,65.74,10,4.61,30.5,-2.16,1993,9,Cooper et al (1999)
-168.75,65.74,49,5.23,31.02,-1.62,1993,9,Cooper et al (1999)
-168.32,65.7,10,6,29.31,-2.84,1993,9,Cooper et al (1999)
-168.32,65.7,47,5.62,30.44,-2.2,1993,9,Cooper et al (1999)
-168.32,65.7,10,5.23,27.13,-4.5,1993,9,Cooper et al (1999)
-168.32,65.7,53,6,29.16,-2.98,1993,9,Cooper et al (1999)
-168.21,65.69,10,5.05,27,-4.73,1993,9,Cooper et al (1999)
-168.21,65.69,38,5.83,28.35,-3.43,1993,9,Cooper et al (1999)
-172.36,63.92,51,0.47,32.46,-0.63,1993,9,Cooper et al (1999)
-174.38,57.53,61,6.81,33.18,-0.48,1994,5,Cooper et al (1999)
-174.38,57.53,1498,2.24,34.5,-0.03,1994,5,Cooper et al (1999)
-177.66,57.46,62,2.08,33.11,-0.46,1994,5,Cooper et al (1999)
-177.66,57.46,1501,2.21,34.51,-0.08,1994,5,Cooper et al (1999)
-174.17,57.59,64,2.77,32.96,-0.54,1994,5,Cooper et al (1999)
-174.17,57.59,600,3.42,34.11,-0.08,1994,5,Cooper et al (1999)
-174.09,57.75,225,2.51,33.17,-0.52,1994,5,Cooper et al (1999)
-174.6,58.26,121,2.35,33.14,-0.52,1994,5,Cooper et al (1999)
-168.21,59.56,32,-1.04,31.2,-2.67,1994,5,Cooper et al (1999)
-168.48,59.66,32,-1.25,30.98,-2.8,1994,5,Cooper et al (1999)
-168.45,59.49,32,-1.17,30.87,-2.79,1994,5,Cooper et al (1999)
-168.59,59.54,34,-1.3,30.76,-2.81,1994,5,Cooper et al (1999)
-168.76,59.54,35,-1.37,30.75,-2.77,1994,5,Cooper et al (1999)
-168.75,59.41,37,-1.39,30.73,-1.95,1994,5,Cooper et al (1999)
-167.74,59.77,27,-0.62,31.35,-2.44,1994,5,Cooper et al (1999)
-167.07,59.6,21,0.04,31.59,-1.41,1994,5,Cooper et al (1999)
-168,59.22,34,-0.62,31.32,-1.76,1994,5,Cooper et al (1999)
-167.4,59.07,35,-0.69,31.52,-1.31,1994,5,Cooper et al (1999)
-167.59,59.42,27,-0.39,31.59,-1.29,1994,5,Cooper et al (1999)
-166.95,59.27,26,-0.2,31.47,-1.34,1994,5,Cooper et al (1999)
-166.47,59.47,20,0.27,31.05,-1.62,1994,5,Cooper et al (1999)
-166,59.67,23,0.43,31.2,-2.15,1994,5,Cooper et al (1999)
-166.64,59.78,20,0.57,31.39,-2.22,1994,5,Cooper et al (1999)
-167.33,59.95,30,0.26,31.58,-1.94,1994,5,Cooper et al (1999)
-169.13,59.49,39,-1.35,30.67,-2.16,1994,5,Cooper et al (1999)
-169.35,59.37,44,-1.6,31.02,-1.72,1994,5,Cooper et al (1999)
-169.1,59.27,43,-1.57,31.05,-2,1994,5,Cooper et al (1999)
-169.27,59.27,44,-1.58,31.11,-1.69,1994,5,Cooper et al (1999)
-169.45,59.26,52,-1.58,31.26,-1.5,1994,5,Cooper et al (1999)
-174.78,59.38,111,1.48,32.77,-0.51,1994,5,Cooper et al (1999)
-174.74,59.36,109,1.58,32.8,-0.5,1994,5,Cooper et al (1999)
-174.73,59.29,111,1.67,32.82,-0.42,1994,5,Cooper et al (1999)
-174.66,59.27,108,1.65,32.8,-0.66,1994,5,Cooper et al (1999)
-174.74,59.22,110,1.72,32.83,-0.73,1994,5,Cooper et al (1999)
-174.7,59.23,110,1.73,32.82,-0.58,1994,5,Cooper et al (1999)
-175.76,60.03,106,0.8,32.58,-0.73,1994,5,Cooper et al (1999)
-175.78,60.03,117,1.24,32.83,-0.6,1994,5,Cooper et al (1999)
-175,60.42,98,0.14,32.46,-0.78,1994,5,Cooper et al (1999)
-175.88,60.55,109,0.98,32.69,-0.83,1994,5,Cooper et al (1999)
-176.75,61.27,106,0.92,32.73,-0.72,1994,5,Cooper et al (1999)
-177.62,60.78,137,1.04,32.94,-0.3,1994,5,Cooper et al (1999)
-178.41,60.91,160,1.05,33,-0.23,1994,5,Cooper et al (1999)
-177.48,61.4,115,1.19,32.87,-0.38,1994,5,Cooper et al (1999)
-177.8,61.77,100,1.05,32.8,-1.03,1994,5,Cooper et al (1999)
-176.02,62.17,80,-0.1,32.56,-0.57,1994,5,Cooper et al (1999)
-175.3,62.52,70,-1.71,32.24,-0.9,1994,5,Cooper et al (1999)
-174.58,62.91,66,-1.75,32.63,-0.87,1994,5,Cooper et al (1999)
-173.78,63.27,68,-1.75,32.92,-0.81,1994,5,Cooper et al (1999)
-173.05,63.58,58,-1.63,32.83,-0.86,1994,5,Cooper et al (1999)
-173.09,63.01,59,-1.38,32.91,-0.81,1994,5,Cooper et al (1999)
-173.83,62.77,60,-1.75,32.96,-0.93,1994,5,Cooper et al (1999)
-174.58,62.4,60,-1.7,32.23,-0.92,1994,5,Cooper et al (1999)
-175.25,62.04,72,-1.21,32.35,-0.75,1994,5,Cooper et al (1999)
-176,61.67,91,-0.65,32.43,-0.72,1994,5,Cooper et al (1999)
-175.13,61.52,81,-1.3,32.3,-0.73,1994,5,Cooper et al (1999)
-174.33,61.5,70,-1.63,32.22,-0.82,1994,5,Cooper et al (1999)
-174.4,62.88,66,-1.7,32.27,-0.89,1994,5,Cooper et al (1999)
-173.76,62.25,55,-1.69,32.22,-0.94,1994,5,Cooper et al (1999)
-173.09,61.6,56,-1.59,32.98,-0.85,1994,5,Cooper et al (1999)
-172.33,62.95,52,-1.7,33.07,-0.96,1994,5,Cooper et al (1999)
-171.66,62.77,43,-0.49,33.31,-0.92,1994,5,Cooper et al (1999)
-172.33,62.43,45,-1.69,32.8,-1.02,1994,5,Cooper et al (1999)
-171.58,62.27,41,-1.69,33.28,-1.06,1994,5,Cooper et al (1999)
-172.2,61.93,51,-1.7,32.91,-1.14,1994,5,Cooper et al (1999)
-172.94,62.08,52,-1.68,32.7,-1.14,1994,5,Cooper et al (1999)
-173.67,61.72,64,-1.66,32.47,-1.08,1994,5,Cooper et al (1999)
-173.48,61.22,66,-1.69,32.38,-1.15,1994,5,Cooper et al (1999)
-174.09,60.88,81,-1.71,32.16,-0.93,1994,5,Cooper et al (1999)
-175,61.02,92,-1.53,32.24,-0.79,1994,5,Cooper et al (1999)
-176.75,60.68,123,1.22,32.89,-0.54,1994,5,Cooper et al (1999)
-177.55,60.27,136,1.22,32.99,-0.49,1994,5,Cooper et al (1999)
-178.42,60.4,185,2.24,33.24,-0.41,1994,5,Cooper et al (1999)
-174.33,61.37,77,-1.61,32.22,-0.84,1994,5,Cooper et al (1999)
-172.9,61.55,61,-1.68,32.45,-1.11,1994,5,Cooper et al (1999)
-174.4,61.88,68,-1.61,32.38,-1.17,1994,5,Cooper et al (1999)
-175.25,62.03,77,-1.35,32.31,-0.91,1994,5,Cooper et al (1999)
-176.02,62.16,86,-0.01,32.55,-0.78,1994,5,Cooper et al (1999)
-175.3,62.52,71,-1.71,32.24,-1.15,1994,5,Cooper et al (1999)
-173.83,62.77,67,-1.73,32.94,-1,1994,5,Cooper et al (1999)
-172.38,63.48,44,-0.81,33.21,-1.12,1994,5,Cooper et al (1999)
-170.92,63.17,31,-0.98,33.28,-1.19,1994,5,Cooper et al (1999)
-171.68,63.28,41,-1.45,33.55,-1.2,1994,5,Cooper et al (1999)
-172.32,64.07,45,-1.54,32.69,-0.88,1994,5,Cooper et al (1999)
-172.2,64.01,49,-1.68,32.76,-0.89,1994,5,Cooper et al (1999)
-172.1,63.95,48,-1.71,32.83,-0.77,1994,5,Cooper et al (1999)
-171.99,63.9,35,-1.66,32.81,-0.63,1994,5,Cooper et al (1999)
-171.89,63.84,30,-1.55,32.86,-0.57,1994,5,Cooper et al (1999)
-170.25,62.99,35,0.18,33.37,-1.13,1994,5,Cooper et al (1999)
-170.95,62.62,40,-1.64,33.43,-1.04,1994,5,Cooper et al (1999)
-173.67,61.72,65,-1.7,32.63,-1.2,1994,5,Cooper et al (1999)
-175,61.02,90,-1.63,32.21,-0.92,1994,5,Cooper et al (1999)
-176.62,60.13,135,1.28,33,-0.68,1994,5,Cooper et al (1999)
-178.5,59.69,61,2.35,32.97,-0.3,1994,5,Cooper et al (1999)
-178.5,59.69,62,2.35,32.97,-0.62,1994,5,Cooper et al (1999)
-178.5,59.69,440,3.65,33.84,-0.3,1994,5,Cooper et al (1999)
-179.24,59.49,60,1.49,32.95,-0.54,1994,5,Cooper et al (1999)
-179.24,59.49,1500,2.28,34.49,0.05,1994,5,Cooper et al (1999)
168,70.67,0,1.22,27.86,-4.54,1995,8,Munchow et al (1999)
168,70.67,38,-1.37,30.93,-2.39,1995,8,Munchow et al (1999)
168,70.45,0,2.58,29.46,-3.68,1995,8,Munchow et al (1999)
168,70.45,31,-1.33,30.88,-2.06,1995,8,Munchow et al (1999)
168,70.25,0,3.38,29.38,-2.69,1995,8,Munchow et al (1999)
168,70.25,33,-1.15,30.68,-1.89,1995,8,Munchow et al (1999)
168,70.05,0,3.31,29.62,-2.43,1995,8,Munchow et al (1999)
168,70.05,30,-1.2,30.63,-2.01,1995,8,Munchow et al (1999)
167.33,69.83,0,3.52,29.71,-2.5,1995,8,Munchow et al (1999)
167.33,69.83,14,-1,30.64,-1.78,1995,8,Munchow et al (1999)
166.67,69.83,0,3.87,29.39,-2.85,1995,8,Munchow et al (1999)
166.67,69.83,31,-1.36,30.68,-1.98,1995,8,Munchow et al (1999)
166,69.83,0,5.16,28.71,-2.23,1995,8,Munchow et al (1999)
166,69.83,32,-1.34,30.65,-4.59,1995,8,Munchow et al (1999)
165.33,69.83,0,3.8,27.3,-4.18,1995,8,Munchow et al (1999)
165.33,69.83,23,-1.31,30.59,-2.29,1995,8,Munchow et al (1999)
164.66,69.83,0,7.07,18.23,-9.47,1995,8,Munchow et al (1999)
164.66,69.83,26,-0.93,30.3,-3.09,1995,8,Munchow et al (1999)
164,69.83,28,-0.92,30.27,-3.18,1995,8,Munchow et al (1999)
163.99,70,0,3.64,26.55,-3.65,1995,8,Munchow et al (1999)
163.99,70,17,-0.28,29.54,-2.66,1995,8,Munchow et al (1999)
165,70.17,0,3.58,24.06,-5.95,1995,8,Munchow et al (1999)
165,70.17,17,-0.91,30.28,-2.53,1995,8,Munchow et al (1999)
166,70.33,0,4.05,27.18,-4.18,1995,8,Munchow et al (1999)
166,70.33,20,-0.96,30.41,-2.39,1995,8,Munchow et al (1999)
167,70.5,0,2.26,27.64,-3.38,1995,8,Munchow et al (1999)
167.45,70.83,0,1.56,26.4,-3.09,1995,8,Munchow et al (1999)
167.45,70.83,32,-1.55,30.61,-2.62,1995,8,Munchow et al (1999)
167.45,70.83,0,-1.12,24.84,-4.75,1995,8,Munchow et al (1999)
167.45,70.83,32,-1.39,28.89,-3.54,1995,8,Munchow et al (1999)
168.35,70.83,2,-0.64,25.87,-2.84,1995,8,Munchow et al (1999)
168.35,70.83,39,-1.44,31.09,-1.76,1995,8,Munchow et al (1999)
169,70.83,0,1.52,28.25,-2.31,1995,8,Munchow et al (1999)
169,70.83,37,-1.18,31.15,-1.6,1995,8,Munchow et al (1999)
169.5,71,0,1.25,26.99,-2.17,1995,8,Munchow et al (1999)
169.5,71,43,-0.7,31.68,-1.57,1995,8,Munchow et al (1999)
170,71.17,0,1.36,27.8,-2.32,1995,8,Munchow et al (1999)
170.34,71.31,0,-0.19,26.58,-2.45,1995,8,Munchow et al (1999)
170.34,71.31,47,-0.64,31.91,-1.52,1995,8,Munchow et al (1999)
170.56,71.17,0,2.31,28.86,-2.9,1995,8,Munchow et al (1999)
170.56,71.17,36,-0.39,31.86,-1.04,1995,8,Munchow et al (1999)
170.82,71,0,3.44,28.61,-2.87,1995,8,Munchow et al (1999)
170.82,71,30,-0.24,32.15,-1,1995,8,Munchow et al (1999)
171.07,70.83,0,2.61,29.59,-1.84,1995,8,Munchow et al (1999)
171.07,70.83,28,-0.69,32.25,-1.26,1995,8,Munchow et al (1999)
171.33,70.67,0,2.79,30.04,-2.26,1995,8,Munchow et al (1999)
171.57,70.5,0,2.89,30.97,-2.09,1995,8,Munchow et al (1999)
171.82,70.33,0,4.05,24.02,-2.17,1995,8,Munchow et al (1999)
172.07,70.17,0,3.04,31.16,-1.71,1995,8,Munchow et al (1999)
172.34,70,0,3.8,30.19,-1.77,1995,8,Munchow et al (1999)
172.84,70.17,0,2.23,32.06,-1.44,1995,8,Munchow et al (1999)
173.33,70.33,0,3.69,30.5,-1.79,1995,8,Munchow et al (1999)
173.67,70.67,0,0.37,27.47,-2.06,1995,8,Munchow et al (1999)
174.93,70.3,0,1.28,25.03,-1.08,1995,8,Munchow et al (1999)
176.25,69.94,0,2.4,32.6,-1.16,1995,8,Munchow et al (1999)
177.17,69.67,0,1.07,33.05,-0.67,1995,8,Munchow et al (1999)
177.5,69.83,0,2.49,31.73,-0.83,1995,8,Munchow et al (1999)
177.75,70,0,2.6,30.26,-0.99,1995,8,Munchow et al (1999)
178,70.17,0,2.38,30.18,-2.58,1995,8,Munchow et al (1999)
178.27,70.33,0,4.31,28.73,-1.97,1995,8,Munchow et al (1999)
178.5,70.5,0,3.17,24.11,-2.42,1995,8,Munchow et al (1999)
179.24,70.06,0,4.9,27.38,-2.14,1995,8,Munchow et al (1999)
180,69.6,0,6.28,27.6,-0.82,1995,8,Munchow et al (1999)
-179.25,69.15,0,6.08,28.11,-1.98,1995,8,Munchow et al (1999)
-178.62,69.92,0,4.46,29.91,-1.89,1995,8,Munchow et al (1999)
-178.5,68.67,0,4.86,29.62,-1.46,1995,8,Munchow et al (1999)
-177.87,68.73,0,5.81,28.82,-1.74,1995,8,Munchow et al (1999)
-178.25,68.83,0,6.14,27.86,-1.72,1995,8,Munchow et al (1999)
-178,69,0,5.92,28.72,-1.65,1995,8,Munchow et al (1999)
-177.77,69.17,0,6.63,31.06,-0.67,1995,8,Munchow et al (1999)
-177.5,69.33,0,6.47,31.48,-0.79,1995,8,Munchow et al (1999)
-177.27,69.5,0,5.29,30.36,-1.04,1995,8,Munchow et al (1999)
-177,69.67,0,5.15,30.03,-1,1995,8,Munchow et al (1999)
-176.75,69.83,0,1.91,25.75,-1.35,1995,8,Munchow et al (1999)
-176.5,70,0,4.02,26.93,-1.93,1995,8,Munchow et al (1999)
-175.36,69.65,0,5.58,32.13,-1.15,1995,8,Munchow et al (1999)
-174.2,69.3,0,5.5,32.55,-0.68,1995,8,Munchow et al (1999)
-173,68.95,0,6.16,32.14,-0.59,1995,8,Munchow et al (1999)
-172,68.67,0,5.92,32.47,-0.42,1995,8,Munchow et al (1999)
-172.5,68.33,0,5.93,32.62,-0.53,1995,8,Munchow et al (1999)
-173,68,0,7.05,31.38,-1.02,1995,8,Munchow et al (1999)
-173,68,47,2.18,32.93,-1,1995,8,Munchow et al (1999)
-173.5,67.67,0,7.42,27.34,-2.13,1995,8,Munchow et al (1999)
-174.35,67.48,0,6.95,26.82,-2.2,1995,8,Munchow et al (1999)
-174,67.42,0,7.6,26.38,-2.62,1995,8,Munchow et al (1999)
-174,67.42,24,-0.26,32.94,-1.07,1995,8,Munchow et al (1999)
-173.6,67.32,0,7.29,26.18,-2.88,1995,8,Munchow et al (1999)
-172.88,67.28,0,7.5,26.39,-2.8,1995,8,Munchow et al (1999)
-171.8,67.2,0,7.39,27.35,-2.12,1995,8,Munchow et al (1999)
-170.88,66.92,0,6.47,32.54,-0.94,1995,8,Munchow et al (1999)
-170,66.67,0,6.69,32.18,-0.87,1995,8,Munchow et al (1999)
-169.5,67,0,6.74,31.91,-0.9,1995,8,Munchow et al (1999)
-169,67.33,0,6.03,32.05,-0.72,1995,8,Munchow et al (1999)
-159.8,72.5,35,-1.73,32.8,-1.2,1993,8,Cooper et al (1999)
-159.68,72.65,60,-1.73,32.8,-1.08,1993,8,Cooper et al (1999)
-158.99,72.9,275,0.27,34.72,0.36,1993,8,Cooper et al (1999)
-159.42,72.75,95,-1.71,32.76,-0.98,1993,8,Cooper et al (1999)
-159.5,72.7,75,-1.73,32.75,-1.04,1993,8,Cooper et al (1999)
-159.28,72.8,36,-1.61,32.02,-1.16,1993,8,Cooper et al (1999)
-159.28,72.8,170,-0.18,34.52,0,1993,8,Cooper et al (1999)
-158.79,73.1,750,0.21,34.86,0.43,1993,8,Cooper et al (1999)
-158.28,73.22,5,-1.48,29.15,-2.58,1993,8,Cooper et al (1999)
-158.28,73.22,1954,-0.41,34.94,0.36,1993,8,Cooper et al (1999)
-158.02,73.4,2582,-0.37,34.95,0.36,1993,8,Cooper et al (1999)
-157.4,73.69,57,-1.27,32.06,-1.66,1993,8,Cooper et al (1999)
-157.4,73.69,3000,-0.33,34.95,0.29,1993,8,Cooper et al (1999)
-156.49,74.1,3781,-0.26,34.95,0.26,1993,8,Cooper et al (1999)
-156.48,74.1,1,-1.46,28.67,-3.09,1993,8,Cooper et al (1999)
-155.72,74.4,10,-1.44,28.56,-3.22,1993,8,Cooper et al (1999)
-155.72,74.4,50,-1.04,32.03,-1.57,1993,8,Cooper et al (1999)
